system:index,Code,FID_1,FeatureCla,count_0,count_1,count_2,count_3,count_4,count_5,country_alpha,hasPlace,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,.geo
00008f6535ded514ea54,6649,9891,Urban area,87923,33095,820,57226,84127,1,IND,15,0.9740758132512137,1.2330549181031232,0.5648578256508973,0.9662365355049406,1.1188541920937491,0.9134865084323138,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000df17008afba51806,625,10199,Urban area,353995,403513,33977,151726,287077,10233,IND,15,1.5915777296178544,1.9754003487404026,2.068362743736997,1.2961929376032237,1.8062347177767388,1.577116074644403,"{""type"":""MultiPoint"",""coordinates"":[]}"
000041b4ad5e44429b11,161,37,Urban area,1964707,2661554,187181,88330,2924661,265628,IND,20,2.320475437552533,2.6402857126944737,3.162407414095054,1.9928576044833244,2.8793881586111247,2.414780127954672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007c8a8cdd0972b8e0,6658,9906,Urban area,128940,64784,6571,23902,306993,3785,IND,15,1.502152556401818,1.6374950353835078,1.5918891355794438,1.4402533099072425,1.7223078352093557,1.5349775361081843,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003ce25aa49e2779d5,6656,9914,Urban area,0,0,0,0,0,,IND,15,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007b8469d4343fce0d,2436,9919,Urban area,717264,819215,21766,51025,342428,9932,IND,20,0.7810040391299253,0.8616382205750026,1.067958497425293,0.8346269462158907,1.1204250518188161,0.96762544580908,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003e587aaaec14ba98,162,480,Urban area,10034927,10113916,3093276,435589,5776958,638875,IND,20,1.0504615403048938,1.4705017262714963,1.5163437918552118,0.91800234973955,1.798791786695739,1.6903229339307522,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000157c3065def11f54,2445,10170,Urban area,147793,1102195,58751,741183,420165,40063,SOM,20,0.13054913511204874,0.19519442027025155,0.1486465846512938,0.10363098336099492,0.281881201977055,0.09398513512392535,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003c184d464bb93873,627,10187,Urban area,843921,608950,3,40193,187016,28658,OMN,20,0.18939200513773186,0.427380691539015,1.0382029191171682,0.4933216910490121,0.6712886802718531,0.23669423213440008,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001bb7e56588beb213,6671,9793,Urban area,251345,272247,3,3702,710027,2441,SAU,0,0.6865173474446569,0.7367124512175129,0.9320464016687708,0.8683508389602878,0.9663941658959955,0.46750580394907726,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001e9b9b9422adbf53,163,2573,Urban area,4482162,7900551,1020,208155,10586614,171199,SAU,20,0.7141326299201918,0.9843175126722025,1.1044157429014918,0.8293616383199779,1.2220026173580596,0.9096341506434146,"{""type"":""MultiPoint"",""coordinates"":[]}"
000009769c0672b5afce,165,9648,Urban area,2029574,6598345,3744,140211,2443092,251207,SAU,20,0.49786564435086716,1.11546015845593,1.4218800443318829,0.36095771848507574,1.6285996091550365,0.9115727960550392,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001055078bea77e7a9,628,9717,Urban area,1263491,2187696,4154,667512,1432850,62046,SAU,20,0.6032921254988509,1.2804131760666992,1.4492783687141302,0.1718607479325583,1.6685652317801445,1.1425978918347408,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fc693eba0368c80b,629,9728,Urban area,1375663,4530066,81,23991,1141772,792724,QAT,20,0.6538454033601895,1.0354929496082288,-0.3056056101730249,1.25912716541747,1.3501279934389208,1.2146529765072047,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d7afeddb3bbfd9b1,630,10197,Urban area,1193152,3239893,129,144020,289157,1918396,BHR,20,-0.22919382351932588,-0.07753127553392254,-0.35410163946409745,-0.42344091623247865,0.25437744931392037,0.10345295940893941,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000908a8e72691f30b6,6678,9558,Urban area,152699,111277,619,252428,128488,11016,IRN,0,0.5615492629924498,0.6957546194531854,1.092576702903538,0.8335215253228596,0.840651918143894,0.54646924909709,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c13b32cee3d5c169,2448,9776,Urban area,655038,1483697,45,468,310226,116434,ARE,20,0.5300805905011031,0.9571074939412139,1.2520361514919607,1.2098622384484763,1.1464743301003442,0.9299067021210664,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d37106e6942434d4,632,9711,Urban area,622664,4432429,56,4952,819038,278883,ARE,20,0.4528259734715804,1.0553428955099835,1.6538585481780979,0.5329696527759359,1.0698611489967174,1.0156706147702672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003e4f4d2f3d50019e,633,9787,Urban area,3247620,2963212,4532,74022,867091,53765,ARE,20,0.13169356056067927,0.35664976577543345,-0.07795703831994279,0.049026308962387515,0.3980591566609247,0.45954827390901176,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003e8aaf7611b78572,6694,9442,Urban area,252598,140714,257,907622,38152,63812,PAK,20,0.7752308084244558,0.888080011160466,1.422940397276129,1.1634468797544664,1.3093584753788168,0.4425524311590368,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a75a483ed4a40e7a,2455,9376,Urban area,176965,200722,9992,166866,267757,367,IRN,20,-0.20257940422497453,-0.4380531459814776,-0.43735196899814055,-0.3657340972294954,-0.49622359546189565,-0.324851131093171,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e834cc5307725b18,637,9521,Urban area,489374,283604,314,529797,106015,6555,IRN,20,-0.12087520831768193,0.06067561267281025,-0.08836935121290422,-0.028314432595533418,0.2695116401557093,0.1439838924180003,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c53e3ecda550cc29,636,9493,Urban area,174618,865377,11238,273142,833882,39230,IRN,20,-0.43718268821811135,-0.4344229337701212,-0.2269952835844946,-0.17080440231594224,-0.2750017056750527,-0.6237802354307508,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ca98189dd1c9ae67,2460,1065,Urban area,362683,939988,1098,11047,98933,8998,ARE,20,-1.5120473555317697,-1.1580591009247994,-0.8461395393702245,-2.2637046665582377,-1.182076380921,-1.6035624825783903,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000125ed69fd20228ba,2462,9692,Urban area,861011,2179333,1882,236226,665569,26443,ARE,20,-0.4127212030359163,0.011750414382852268,0.41138631531358566,0.4113308864053427,0.01931178363707068,0.0703317920261346,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000bb192ae5cf4a8b70,2465,9552,Urban area,5876,164293,608,25064,134439,920,IRN,0,-0.5799807207358509,-0.4041302253892239,-0.6688702763834797,-0.7912111862628014,-0.44640018839283196,0.15350288576733936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b7944f8f2dc9b2ef,638,9494,Urban area,64977,314478,3411,36564,302776,12174,IRN,20,0.3661415085843882,0.6136562981722856,0.5668667234621235,0.3145829685726143,0.4561075124219722,0.6601956750683307,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005ef4021825336a10,641,10172,Urban area,1051588,1318469,7633,1300944,949808,237278,IRN,20,1.6843728890787102,2.3958291250613435,2.844440790981203,2.2548901021172374,2.7546914405607463,2.475943041991029,"{""type"":""MultiPoint"",""coordinates"":[]}"
000049eb1aa7476ff75a,2479,3336,Urban area,171782,166573,52,243585,256168,7834,IRN,15,0.6980838874990444,0.9443372620206304,0.7751717882838752,0.8634642668980957,0.8655381824170093,0.65454927182127,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000240fde95ab4f8f8f,2482,3470,Urban area,115367,344123,209,74154,360982,60324,IRN,20,0.3588722459967612,0.569108462686273,0.3317068498423748,0.2005049076433081,0.6251397703714078,0.6850785135398716,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009bb22e5759eb9af3,643,3281,Urban area,768954,1069843,4180,1926428,22257,68145,TKM,20,0.9774782695743078,1.8322736666081252,2.282211701557783,1.064323327918629,2.6507232966075756,2.2923786532892216,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009213ed3d7802eb7b,644,3602,Urban area,346003,1300814,739,482640,62602,69725,TKM,20,0.935297191210148,1.220411280472523,1.0886095910869413,0.9344154932238782,1.3916350726154973,1.4673369436437136,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009a82ca1a68f8a8ab,2489,3250,Urban area,136402,203074,0,818072,3943,24440,UZB,20,0.41982187002719323,0.5882460636447461,,0.44945851116555,0.5158756280116076,0.40632484717766165,"{""type"":""MultiPoint"",""coordinates"":[]}"
00002a7f86f7eb93950d,2493,3257,Urban area,380111,648647,150,1546938,4282,196655,UZB,20,0.586400455863197,0.8119155652585143,0.9617173861355878,0.7024738911740486,1.1543986494676306,0.9939956689635573,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b3c5bd87bd4c3537,646,3230,Urban area,295068,1235033,95707,1529915,170539,196307,UZB,20,0.7214599433677483,1.691536624601916,2.176992585860507,0.8588188876196735,1.5402811509453704,1.7959038911447573,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004bc549dff66d6f6c,2500,3213,Urban area,440941,984600,220,1198674,86496,174271,UZB,20,1.015755009333843,1.2346824719313771,1.1395954348774207,0.8851254909933504,1.1004873683543275,1.7259236885719873,"{""type"":""MultiPoint"",""coordinates"":[]}"
000096d55985547a00ea,172,3274,Urban area,2131190,3972630,16947,1444859,88654,230577,TKM,20,1.2560252086455244,1.7601519375776624,1.9442986056678089,1.1480111854684734,2.4950604350877845,2.3820192992936366,"{""type"":""MultiPoint"",""coordinates"":[]}"
000050959b06934ad087,171,2632,Urban area,2586079,3561311,11087,438658,6648636,165437,IRN,20,1.3180417427240918,1.7961169078545878,0.8624131114004181,0.4049046570357493,2.8362525105013896,1.9091315706653098,"{""type"":""MultiPoint"",""coordinates"":[]}"
000031392a55d2192ddb,648,3318,Urban area,224368,188408,3001,298981,693768,14642,IRN,20,1.2836670031406159,1.6505046655799387,1.1062245840336324,1.1788437807665795,2.123606841644898,1.8513564343291167,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c70527ac236b8a5d,6769,3300,Urban area,83214,51696,0,295189,64733,60,IRN,20,0.6712213775159831,0.6890324161460037,,0.7486975387605193,1.0084999865398208,0.4758708157732388,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d23fce64c3560af0,2510,3289,Urban area,151156,161764,330,417273,274421,9475,IRN,20,0.7132818556313005,1.0385050444237929,1.4499707448137662,1.146028597903763,1.9631971896298757,0.9159058087512938,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f0c5b83e3ff01a6c,2511,3319,Urban area,108773,197906,79,98717,553970,5349,IRN,20,0.5810266115439532,1.0872803733266678,0.6998103790101041,0.8155953943104112,1.3800673408261213,1.3471486298260327,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f607406b4f416bc1,2512,3588,Urban area,107099,145929,0,245801,404400,6404,IRN,20,1.1064561945933775,1.2525810616954354,,0.8891844089469966,1.5254799416020381,1.1821706935351302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000abe730a96666b3ef,2514,10389,Urban area,185939,288993,33,47804,864881,11163,IRN,20,0.881703189846763,1.1379159810690387,0.6439383294744239,0.46098586043560896,1.1717534180045794,1.1376661276602174,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f3426635e2288994,2517,10401,Urban area,322566,289357,16086,154571,1000941,2652,IRN,20,0.48881987902726276,0.8916386248077844,1.0148691251891953,0.5377784807082227,0.9371097937614552,0.6251467029721811,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000278d1066a469dea6,2518,10404,Urban area,342378,195511,5037,110405,915648,165,IRN,15,0.16953686121267109,0.30500490052929236,0.35789845680923793,0.16760169485445092,0.37556882722301227,-0.12668308694238992,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c6984ab7bcaf78ab,650,10398,Urban area,408450,276085,17617,102041,1009618,1426,IRN,15,-0.05336843787210528,0.06605379153194874,-0.0052325681938268954,-0.09730375671312257,0.11661004169563542,0.07970387743268702,"{""type"":""MultiPoint"",""coordinates"":[]}"
000021df45aef00e8757,6,481,Urban area,9744483,19352575,23460,1727649,20378374,2142606,IRN,20,1.8090139877041937,2.332763962396647,1.7556441461691303,0.6508398048926358,2.965247943527503,1.833755983411796,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003caa8f07e790639d,2526,10403,Urban area,209868,175369,17784,30812,856314,1368,IRN,20,0.3625665417333438,0.4778305751798251,0.6764253207810214,0.21491235080778703,0.5013446608932354,0.2445109097402961,"{""type"":""MultiPoint"",""coordinates"":[]}"
000022e1afb3feb13010,651,3347,Urban area,75634,184868,786,14355,415515,3616,IRN,20,0.48627615595055734,0.7544322974105079,0.3965865299707506,0.21393380017836275,0.8261990705998591,0.5853319112082077,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c8cc969ebab9e6a4,652,1322,Urban area,265025,845263,2278,35910,2005322,25868,IRN,20,0.6018165615700365,0.6863475060364911,1.6472529720629625,0.295317292009592,1.1729876186583135,0.9422283563606579,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b160088370b61370,175,3605,Urban area,88215,244676,1293,106429,732030,14273,IRN,0,1.1822231002651196,1.2681680807174849,0.8776745474354032,1.490109909571515,1.5602851412667482,1.3155651097498817,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fa6c0f44d47fdd97,2539,3604,Urban area,85786,165666,1,48502,308488,37010,IRN,15,-0.24711356586839495,0.07734359908743688,-0.07002670556389923,-0.5614683181410799,0.07810977525897692,0.07565611090325954,"{""type"":""MultiPoint"",""coordinates"":[]}"
000037bbc1a068fd5456,6798,1773,Urban area,83777,79195,747,93524,197810,22594,IRN,20,0.14142991148626305,0.06715939842871414,-0.14275606023942905,0.029302156356138913,0.027857497678690835,-0.014789701683953597,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000014dcce8b3ea803c,654,3607,Urban area,496755,629578,185,713277,1498658,109517,IRN,20,1.3563215545790435,1.5128581097030946,1.6130217726163625,1.7774925797994376,1.7034454035750275,1.637996282838291,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005179fff61ceda66f,6809,9468,Urban area,61734,62764,,111661,161682,7689,IRN,0,0.6185319511185556,1.0886797213179895,,1.2668059265925369,1.4263047576129069,0.6746337610330313,"{""type"":""MultiPoint"",""coordinates"":[]}"
000096458786f890d68a,655,9480,Urban area,1466455,1513519,587,747244,2322380,605625,IRN,20,0.33586461575113497,0.8877013380207944,0.3754814136856309,0.4716751097057253,1.1868766580724335,0.6099356467654121,"{""type"":""MultiPoint"",""coordinates"":[]}"
000088a424f9e07a3ef2,2546,9532,Urban area,352255,413432,290,21340,377341,61973,IRN,20,0.24327876351803657,0.5860746449236323,1.139786150234627,0.3640378944269461,0.6409312390179617,0.1127213438211495,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004c7ca8aeba880141,6821,9405,Urban area,83381,143363,418,78510,250970,348,IRN,20,0.7536755676500017,0.9763481603332,1.5437946940485028,0.9357939736731786,1.3329612152578285,1.1380315708254511,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005d27d57ae17791c0,6823,585,Urban area,48872,42091,652,251049,95524,1632,IRN,20,0.6968495978507024,0.8479404705954243,1.3289404296235137,1.3748873188210327,1.3435677687335386,0.6940262062198157,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009d0b2c8700161e62,176,2633,Urban area,5253646,3867285,2963,5149095,3425342,922861,IRN,20,0.9818693628969976,1.3671528646512576,1.0421217323338696,1.4411089471707768,2.510108856795226,1.9779711658716395,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e417460798efb4c5,656,3606,Urban area,188449,163434,24,119535,366000,58792,IRN,20,1.6893652801923253,2.1924366467438565,3.278039816145289,0.8230039229748529,2.0532399352648345,2.204125064948804,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ec4a869532866b57,658,3533,Urban area,238707,158753,333,269073,54673,5450,IRN,20,-0.09685036850353053,-0.15457611837257598,-0.16865113833655654,-0.07049501624187976,-0.18296016259581727,-0.10661309401382421,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009eaf9f78e4af65f3,177,2560,Urban area,2705831,2870442,30303,1261989,1196526,20666,IRN,20,1.334313727561452,1.6092516688038607,1.6313557699109564,1.6483538489483787,1.717920353015231,1.4747339592073614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009984d08f5c64eb49,2561,3530,Urban area,131881,149566,146,47854,172282,331,IRN,15,-0.08982315472029322,-0.21774311180666303,-0.6356225573735359,-0.011912953811904275,-0.23134281918943628,0.3647314985441999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000597a76fe44dda3f5,660,9414,Urban area,798156,959699,3345,346143,433636,35348,IRN,20,-0.10717524965089065,0.11414474369205321,0.04713117070015603,-0.23904648488106325,0.33030425919030426,-0.05208021962313055,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000950561e69f4dcb1,178,9404,Urban area,854368,1021352,69389,2381709,1308831,5855,IRQ,20,0.6120343307559111,0.8081240417560752,0.9975372328346384,0.572181062881599,1.0759517462497943,0.40808138586646103,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009e0a0787114047a5,180,9506,Urban area,1426007,9632324,1293,21877,5502333,347229,KWT,20,0.645906901222425,0.8832409451903617,0.7327750024043814,0.07758322889869218,1.122276219248245,1.1609127038550302,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008a522cb20fe59bd5,662,9407,Urban area,138839,273458,1504,23988,275649,2938,IRN,0,-0.006545876486111646,-0.08438392302215175,-0.20052303934713397,0.20511228304921517,-0.23543875140095766,-0.07333250548070862,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008deb91c2a280db92,6843,1728,Urban area,235665,439073,,20283,435858,141,SAU,20,1.009396000833777,1.2589663292112068,,0.8821627364427795,1.23363738480135,1.4882529389166654,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008869e79a83a91cf9,664,9375,Urban area,390466,405799,5374,1058906,51768,1614,IRQ,20,1.2654672023130713,1.5980266746141003,1.5549033819088454,1.6388888441719773,2.1891726906689932,1.9161640485335878,"{""type"":""MultiPoint"",""coordinates"":[]}"
00002eaad66e585817b5,2572,9360,Urban area,145492,203458,5145,390419,23500,2076,IRQ,20,1.25729147725311,1.4254586146350012,1.6721799769810548,1.329530188115926,1.6099505138480885,1.1974924052261073,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d2df39c64407af8a,2577,3490,Urban area,266939,215390,1191,683767,131768,2467,IRQ,20,1.2008365126942433,1.3133082794770647,1.3498191430110063,1.2000705206137638,1.3698661893247541,1.1637425646866522,"{""type"":""MultiPoint"",""coordinates"":[]}"
000057dc828d685bace2,2603,3415,Urban area,65427,153858,10,113565,271288,17699,IRN,20,0.05215851312224726,0.29093209875416554,-0.2942196658651099,0.21427553149909534,0.3633805388778892,0.31285485087556486,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000522d3bbc104de7af,2578,3547,Urban area,287090,312319,3564,1148629,84526,3263,IRQ,20,0.9588444717847294,1.1548172588635732,0.9088273734347769,1.069584092671881,1.3523838617603954,1.004671894727837,"{""type"":""MultiPoint"",""coordinates"":[]}"
000059e510df9c21d0dc,667,3501,Urban area,248167,436575,176,242893,803142,8866,IRN,0,1.1717357149841539,1.3659975058738962,1.9889939234227751,1.2518542769473948,1.992003067689585,0.41543889209615276,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009c3e40f12474b646,2585,3402,Urban area,242809,213540,205,67455,444472,20605,IRN,20,0.3082864214274419,0.6172980681989496,0.8587145636959655,0.5058708662684377,0.8421167729196575,0.25206792761680197,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004e0cdbc1e0e1e2c5,668,3393,Urban area,297353,533725,641,18290,822739,98970,IRN,20,1.6519009996453184,1.8277487056386237,2.673252651720855,1.3414730534535937,2.039015444372406,1.8435561660630646,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005f9f4d1a8d54c699,2588,3383,Urban area,88972,217052,10,13653,364668,19743,IRN,20,1.4480234821708458,1.7667326928243048,0.8756193147483927,1.282716746465179,2.3982596165247196,1.3435869114894334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000efced07ee38e0bc,2590,3424,Urban area,184700,301305,61,263159,448203,16440,IRN,20,0.27447758363738123,0.5018598393614948,0.9118989037443946,-0.016883050397999217,0.5643976389848766,0.48707335520132583,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008a0bfa614309b729,2595,3357,Urban area,418870,458894,230,203975,907641,312465,IRN,20,1.3034851650373827,1.764393059427991,1.2277245100321397,0.6685146034313884,2.1821567223208613,1.5330453399019095,"{""type"":""MultiPoint"",""coordinates"":[]}"
000059190a7e5728e85f,183,10422,Urban area,686419,526292,25998,16663,1984825,3207,IRN,20,0.13519669212967259,0.2956008282137248,0.413404897320923,-0.042691658330254574,0.4920095196266825,-0.38037454068890325,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a191a3fc92a0e937,672,10395,Urban area,435357,663831,1973,17089,782348,228606,IRN,20,0.11443171801128171,0.2201277790117047,0.007538700739706321,0.1407352133535749,0.23288639037616002,0.2671788610728504,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005f1540ec871bc966,2604,3332,Urban area,30080,45466,0,63761,179592,18455,IRN,-1,-0.08231590616099918,-0.09681911123495164,,0.032108935712328535,-0.026432815914096675,-0.09838364155213908,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e64d15ba7802b803,673,3337,Urban area,440942,538293,53,157876,637699,113741,IRN,20,0.8960805702166686,1.112372867249692,1.212549761888433,0.7107691951721373,1.231323282337922,0.944884084419311,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000beccc06a72c1a3ec,674,3593,Urban area,907699,1042155,594,454561,1442387,139948,IRN,20,1.2856088585807333,1.6496942399646386,1.0067507881865627,1.1224343466399473,1.9043387728669947,1.6754828476854011,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c67e032bca52c9eb,2605,568,Urban area,277884,431553,222,166759,992187,54936,IRQ,20,-0.21532752471378,0.01934432888092801,0.10214884582110964,-0.028552587789156213,0.0625835544266023,-0.21895331294300296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e2d6877075acf254,2607,2351,Urban area,76915,73509,16,30596,311099,17095,IRN,15,0.7866323730947071,1.0463883472309075,1.5618810502273632,0.16312674371498104,1.115588047963192,0.7181964171414176,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000bde70d1e0d8abd31,6871,565,Urban area,60525,76994,280,55720,283850,8064,IRN,15,0.9328431327419456,1.1491285643167328,1.3266324856572869,0.46805623288711196,1.228158714706696,1.0095511338241192,"{""type"":""MultiPoint"",""coordinates"":[]}"
000002e9f240defd0011,2612,3303,Urban area,145003,87054,38,149458,319856,2540,IRN,15,1.4771241423041812,1.7734877947276733,2.145228328305373,1.0791077125215383,2.0701386147259266,0.9150638801098622,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000087337ba3b13c5cd,2611,564,Urban area,154112,134248,611,51786,265704,14348,IRN,20,-0.2345930794117659,-0.30997334944458405,-0.6571843562857049,-0.11248038011443229,-0.3366716284374699,-0.2500882733870768,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cb82b9a9f86dc6c8,680,3282,Urban area,655981,939517,2072,333927,1851525,258910,IRN,0,2.012291672284652,2.846090052980754,3.134650559417183,1.534165679222762,3.31379751620812,2.7008628818390448,"{""type"":""MultiPoint"",""coordinates"":[]}"
000026113c279aa2a785,2614,3321,Urban area,295448,795792,18395,56163,1217902,10644,IRQ,20,0.9660047283844667,1.7614761667671528,1.9534601844405743,1.3413437153662866,2.037863219193871,1.2697323579049404,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000368343ef81b78d2,677,3316,Urban area,1054380,989260,17717,1120139,2019090,30562,IRQ,20,1.0182619348119644,1.4064828078292932,1.4714269303254943,1.3314705588263076,1.6637463633663945,1.3345915181526582,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c898f2723ff93829,6874,3305,Urban area,128714,184867,1801,77241,213371,6008,IRQ,20,0.6253984268707816,0.6875603219780325,0.6657963271397931,0.5678365388749003,0.716177188747711,0.9091912898449727,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b3e1d28c4cc68622,6875,7573,Urban area,194912,98996,1142,537427,111301,33455,SYR,20,0.4593990364891618,0.5200302254305262,1.4831278557527539,0.9116390201884937,1.1098599384297538,0.4847672983488299,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a29d63ce0a47c012,2616,1599,Urban area,330714,309021,173,271874,503013,92036,TUR,20,0.9986170881308666,1.4658546738737086,0.7880406702170224,1.4632954953543509,2.2530970479991583,1.3434790428319299,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e1f4193af931306c,6876,3277,Urban area,48082,65124,24,7163,52596,11562,TUR,20,0.4169842821792684,0.44131985059430684,0.8360776862701185,0.5934844320934528,0.6362950087147156,0.6037990865741483,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003e2b48b2cb912cc5,181,375,Urban area,1936223,2651264,19086,334562,3127493,294994,IRN,20,-0.013813004852332271,0.17861642174584727,0.026636539142654018,-0.14686249948170874,0.5399679399261414,0.20510770363303865,"{""type"":""MultiPoint"",""coordinates"":[]}"
000071a7dab634556eb4,2624,3269,Urban area,105817,95375,0,101309,379576,9123,IRN,15,0.9883872043492885,1.7038524043577703,,1.0471098179816265,1.7921938186847417,1.1519015635851926,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000972b95abbbea9bea,678,3265,Urban area,116270,191593,28,21149,608961,6872,IRN,20,0.8272767425054447,1.6564108523620773,2.90309861811561,0.5565037706204041,1.909788100439181,1.6022841100165026,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000dc5d2f5ebae504e6,2620,3586,Urban area,395647,459448,571,747421,188678,47442,TUR,20,-0.15439233010183936,-0.02000801199821341,-0.5722723588740404,-0.19198471562112165,0.11056869719252481,0.16817243120696565,"{""type"":""MultiPoint"",""coordinates"":[]}"
000069b2cac7fd606586,679,10373,Urban area,257047,457294,33,286783,794798,326842,IRN,20,0.9436825500542728,1.2693089827422304,1.103840103496628,0.9484046567177083,1.6347415631535223,1.0251549709943277,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000325381c9420777a5,681,370,Urban area,168841,128918,21,91839,360066,35379,IRN,20,-0.5238861385897695,-0.3934322700336145,-0.16813179717830534,-0.5973155103493557,-0.34986388254123174,-0.6724500165425666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000675d70ef37dfc3f6,2630,10382,Urban area,215738,250280,11695,3036,579528,944,IRN,15,0.17738685333073048,0.4108092977484265,0.4588207088672744,-0.010805094554495303,0.2821760054184462,0.6033491022333181,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004d766a9d35675407,2633,10364,Urban area,20753,307208,80,43804,73519,52907,TKM,20,0.31086754407687334,0.2716950473417219,0.24930744408866906,0.4057429781178035,0.3201399870527049,0.3611658572518807,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b3927e4ee7c97401,184,374,Urban area,6617922,8556739,59096,10470465,3414123,248022,AZE,20,0.25390300197279714,0.4543451357180157,0.3033525762634169,0.3009759385690959,0.568648676747371,0.6160736221643187,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d116aafee254ed63,2639,10351,Urban area,246332,948745,11944,141399,1352081,39934,AZE,20,0.3622113676446183,0.7103728416060956,0.457643574251067,0.15197952908302956,0.6643730993862046,0.7837972537523084,"{""type"":""MultiPoint"",""coordinates"":[]}"
