system:index,Code,FID_1,FeatureCla,city_name,count_0,count_1,count_3,count_4,count_5,country_iso3,hasPlace,mean_0,mean_1,mean_3,mean_4,mean_5,pop_2010,region,un_region,.geo
00001fe572a886cb7300,123,11081,Urban area,Ube,280,367,1,382,1,JPN,15,1.354475573467451,1.8982753992465495,0.3766688031613441,1.829361465510833,1.4827499983888899,173772,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00002a5b583faba3df15,485,11693,Urban area,Shimonoseki,83,200,1,136,1,JPN,20,1.1445156096731632,1.4090679541728062,0.1190515234943419,1.543192033223037,2.183824250767067,184365,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006a174bdf395ff52d,1849,11132,Urban area,Beppu,17,55,0,37,,JPN,15,2.0753626611398843,1.7002141078184423,,2.0354977125492635,,111485,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000efc571f2b426a8d4,487,11143,Urban area,Oita,142,309,1,183,1,JPN,20,2.0284258805957442,2.2265672816244964,0.08705257208777795,2.188820429204043,3.050604283186267,326118,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c50b2594564c5e5b,127,2603,Urban area,Kure,529,1104,2,659,10,JPN,20,1.020797672451415,2.1297627041719136,3.488397791263502,1.8458895601702219,2.434420096647675,239973,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009dc9ad8b446646c5,489,11117,Urban area,Kochi,444,391,5,151,0,JPN,20,1.6051833084422804,1.9401742108894589,0.719999502040291,2.0034727934933416,,276378,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003ee0213691e5d4f5,490,11097,Urban area,Matsuyama,439,492,27,122,2,JPN,20,1.2948690705286305,2.4185656696459437,1.065553429388821,1.9252823566503883,-1.1341104528391543,427707,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000309795f7b9fafd60,31,1259,Urban area,Fukuyama,1781,2226,61,1079,3,JPN,20,1.2836661872496975,2.0860426242130203,0.7166984044597297,1.800889481896652,1.1406767367847823,254614,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000597057e349db99da,1859,11057,Urban area,Higashihiroshima,77,121,,34,,JPN,-1,0.7341317684098753,1.1999758671442682,,1.2334213019075928,,190135,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000dfc841e1c8f9b2b2,126,444,Urban area,Takamatsu,1318,1014,137,331,1,JPN,20,1.611615556430892,2.3017774261308244,1.683405183614671,1.9288640979266818,-1.0898870317695923,212853,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ba0164172b34c66a,125,408,Urban area,Tokushima,1655,831,62,505,,JPN,20,0.5213706966332574,0.7508910769838875,1.0190320636796122,0.7979842471119816,,186867,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000999c57b3f8657a1,11,1934,Urban area,Kakogawa,8639,14114,298,6849,167,JPN,20,1.51602416883458,2.9756138932340113,0.13745567164808972,2.1273823629431003,2.7136482037431175,209273,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b6416d839c578dde,1863,11986,Urban area,Tottori,60,173,0,135,0,JPN,20,1.0332741606187161,1.6351266910299085,,1.188793929261727,,197449,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b10dbb1126c8be2c,493,11988,Urban area,Matsue,94,163,1,79,,JPN,20,1.3182031486194818,1.6231648300864678,0.5702253137332782,1.6906660373435316,,104896,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cabad93b65254a47,497,10791,Urban area,Gangneung,82,136,2,46,2,KR,20,1.308157744732172,1.6009859842235932,-0.5143106966930375,2.0725619442750562,1.9908108673797429,173774,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009776670fbb4fe6e1,5,1257,Urban area,Cheonan,4750,9587,12,4599,477,KR,20,0.6106321669362621,1.0017879065905542,0.9536803526332326,1.179737106201148,0.6973096595985835,424752,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004e999364774021cb,498,10787,Urban area,Chuncheon,76,142,0,72,1,KR,20,0.7862273374251657,1.4012768181415067,,1.7438864166388872,0.4815540433881722,229038,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d85835d37352a11f,128,2430,Urban area,Wonju,72,155,1,61,5,KR,20,1.4792253806540399,1.7931806226656064,2.5721201124568545,1.6187973298270082,1.0634933391998016,249511,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ffb8d4cb0a640083,502,10839,Urban area,Chungju,56,110,0,25,10,KR,0,0.8613133448311007,1.3538004020524337,,1.764127252087444,0.9303460287834355,158852,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007044ec8f4b3cbb91,499,11720,Urban area,Jecheon,38,108,0,12,2,KR,15,2.288280342812958,2.644668246291447,,3.579378701510701,1.9833465050486083,111483,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000081fb0f7f1dcf6a61,1883,1214,Urban area,Andong,49,74,,17,6,KR,20,0.815271183851579,1.2823753497273758,,1.343312984921293,0.5631054547633466,123208,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000043db7b9df41f356c,32,2953,Urban area,Gumi,619,1998,3,665,38,KR,20,1.4818842212507037,2.407123639328094,1.0687342164916913,2.6050612658017767,1.1613022386076555,338833,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000086185ab63d9ce2ab,505,10883,Urban area,Cheongju,105,431,0,146,30,KR,20,1.113898247495419,1.4434001329503394,,1.1561114092179754,0.8970899464876152,665118,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000322eccb3588347e7,134,1208,Urban area,Daejon,245,731,0,279,61,KR,20,1.8804718252494792,2.3127303631421596,,2.433081018314663,2.099450171280578,1497504,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ebd069e79db810d8,34,1908,Urban area,Gimhae,928,2318,1,1182,25,KR,20,0.8287967705472409,1.35072071641907,-0.7966808008727639,0.8960368529887998,0.9062290056215335,296031,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000087f710ba14bbb0f1,33,2962,Urban area,Gyeongju,482,1560,0,445,12,KR,20,1.9782206511307914,2.338307120118412,,2.0444694423193477,1.4895168604658726,146134,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000bb54b1cb96dcd626,508,11142,Urban area,Sasebo,98,175,0,124,4,JPN,20,1.1414411681791499,1.6799428266737568,,1.4713411872881208,0.1712829230233055,153154,Europe and Japan (E&J),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a065343c9c17c2fe,130,1926,Urban area,Suncheon,126,397,0,113,17,KR,20,1.3366847292508124,1.659006119659187,,1.5458355597776128,1.2827340092859985,199939,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000063d815fb02de8a3f,131,1256,Urban area,Jinju,82,219,0,83,8,KR,15,2.1015673839883284,2.493036799718731,,2.4201430525401157,1.9964265462578192,269877,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c05b5b6df0870e73,132,1279,Urban area,Iksan,171,567,5,125,25,KR,20,1.7234594477440246,2.2171120807153195,2.1324480315807754,1.71368986981634,1.6420954164166728,238237,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c6c146308bb1a728,511,1209,Urban area,Gunsan,53,142,0,32,11,KR,20,1.0579548601799056,1.6057908131584389,,1.9808089040337293,1.2906837151608825,225060,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000090b1f06aec42162e,133,502,Urban area,Gwangju,269,952,7,321,70,KR,20,1.8653723237431739,2.419903568587608,1.8200849524671088,2.25887832839051,1.7921621734386537,1471473,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004c7fb2e0686f1d58,1904,11725,Urban area,Mokpo,37,117,0,41,27,KR,20,1.6605963340864838,2.006382100672036,,2.011362460656179,1.3108372313684675,249615,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001699909297b35635,1915,10733,Urban area,Pyongyang,241,1335,3,29,156,KP,20,0.26941361032565536,0.4544825612695553,1.201880435827017,0.6157067552340426,0.9728999451973813,2833299,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000067b55f5d390a872d,135,504,Urban area,"Dalian, Liaoning",1691,3372,232,451,864,CHN,20,1.2224158957113147,1.7982574333870056,1.4223850628180716,1.5593702374324259,1.6416253016611293,3902467,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000abcd4047f381eb3e,5600,10716,Urban area,"Pulandian, Liaoning",62,99,31,26,25,CHN,15,0.11154946371979145,0.4557899922408643,0.27690045159153703,0.98013322078793,0.23696340282809858,319942,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c653176f874b0ec1,5602,10701,Urban area,"Wafangdian, Liaoning",95,112,54,43,40,CHN,20,0.30686174165298213,0.6026781219739016,0.3749229452344773,0.5716449634207916,0.2759819701282479,413921,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e225ff541330d117,5603,10700,Urban area,"Zhuanghe, Liaoning",66,72,17,56,28,CHN,20,0.6503479353182687,1.128821451541602,0.4947438452739709,1.2089495847687006,0.9807864246502668,342810,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000067ea31c9b6295c7e,5604,10663,Urban area,"Xingcheng, Liaoning",77,67,40,11,61,CHN,15,0.4196062950037537,0.4441388445150882,1.132087753136446,0.5012035993270665,-0.037279581743665954,178291,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007fd9dcc287dc36aa,1916,1789,Urban area,"Qian'an, Hebei",75,157,129,40,49,CHN,0,-0.23244406852189098,-0.14255663319836565,0.12184608573201498,0.038556492924422765,-0.33842342127942315,308849,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009774324095666c50,514,11668,Urban area,"Qinhuangdao, Hebei",621,989,110,81,271,CHN,20,0.5026322582478121,1.001135846507421,0.6797229449838195,0.9192384703285035,0.7737122811607345,967877,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000987faa8b338bb1ba,5605,1205,Urban area,"Changli, Hebei",42,50,26,8,24,CHN,15,0.3118684128642261,0.7070343983241448,0.5004465796693601,1.0516398386786305,0.458729749123856,132578,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b8f5d3cdd86da570,515,10808,Urban area,"Yantai, Shandong",393,1167,82,74,407,CHN,20,0.4730689222762516,1.0660396035123154,1.2307799675632989,0.3565625331720228,0.5911637254148323,1797861,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f651c54303b27240,5611,10853,Urban area,"Rushan, Shandong",54,115,20,17,67,CHN,0,0.005000481514853556,0.23933527591140977,0.22224115194892444,0.3546205689740964,0.21258146879838566,259876,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003dddcebee06a01ff,516,10803,Urban area,"Longkou, Shandong",349,564,284,30,247,CHN,15,0.12840703913491555,0.5487520713726476,0.6371243163072067,1.0090667641340367,-0.08935016003619439,388770,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003ae6a4c02609c8c5,5612,10820,Urban area,"Zhaoyuan, Shandong",42,137,20,8,95,CHN,15,-0.033110170572052997,-8.157972068422429E-4,0.17736743761290244,0.17026070934457493,-0.003514457078158981,281780,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c4acb7bbb65fe2f7,5614,10795,Urban area,"Penglai, Shandong",75,148,43,19,84,CHN,15,0.446738645734687,0.5531807701791553,0.997381248091101,1.3596870919802573,1.0283111696048837,185894,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004542b2ab0bb74c17,1917,2384,Urban area,"Laizhou, Shandong",119,268,120,6,131,CHN,15,0.5319930045699086,0.8189308896541034,0.5553998153169617,1.3453140235836816,0.8593147276099385,379789,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f4dbc8b6c4f3b19c,1918,398,Urban area,"Pingdu, Shandong",42,156,42,3,107,CHN,15,0.25063350250086414,0.5053467038260974,0.45800533570013685,0.6560504495259517,0.39098353544446407,427694,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003f65ddabc5b03398,5619,1806,Urban area,"Lvyi, Shandong",27,110,63,1,97,CHN,0,0.021073648224487446,0.4896050124799271,0.4541605480960447,-0.49722377723156086,0.5763661689938288,287720,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f9adaeb8429fb303,546,437,Urban area,"Dongying, Shandong",1584,1782,288,11,631,CHN,15,0.7616198179981489,1.381753195232067,1.2254652313161611,1.581172618982113,1.2814186666969352,848958,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d2b88c1dd80ab8a7,518,10874,Urban area,"Weifang, Shandong",392,1372,183,34,695,CHN,20,0.5695269404454671,0.6778195356008324,0.33702675335161464,0.6804864633229383,0.5207824752592373,1561742,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008c730c66f48111d4,1921,10879,Urban area,"Chengguan, Shandong",45,239,53,13,103,CHN,0,-0.34022175864616744,0.02274969385021987,0.10853966121796042,-0.4642899033142751,-0.596940818150204,105924,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cdb1ce012d309153,1920,10858,Urban area,"Shouguang, Shandong",92,394,70,11,242,CHN,15,-0.16798423487332506,0.2621910606941819,0.40604050140108205,0.006696042817225134,-0.22435513740353388,476274,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c68a94639e319c51,5620,10898,Urban area,"Anqiu, Shandong",60,211,58,6,105,CHN,15,-0.7097027704330297,0.13620614667944655,0.3073415729155637,0.2109310290495472,-0.0413190334739478,300160,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000bb04ec5479a34399,1922,10900,Urban area,"Gaomi, Shandong",121,354,174,15,139,CHN,15,0.34286175633518656,0.7156751176613052,0.7359512563629129,0.8244159544666205,0.5823352240522636,466786,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a328c1facd2da740,136,2961,Urban area,"Jiaozhou, Shandong",1956,4971,942,102,1811,CHN,20,0.2338497605589267,0.8273372666707192,0.6932367546080658,-0.15066709206131915,0.37271748239321006,404216,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000007fe1ccda49ded9,525,10925,Urban area,"Yinzhu/Zhuhai, Shandong",423,1132,128,10,451,CHN,15,0.4838414569078196,0.8841115338374246,1.3847952684235383,2.247081672104521,0.40892812439382126,224147,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000bbab1b42cb00e4a,1923,10863,Urban area,"Laixi, Shandong",68,133,55,1,57,CHN,15,0.5549675118056552,0.5538208806646218,0.4111871846653344,0.6865353077643519,0.5058925484000795,347452,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000871c9e6947d2aed2,1924,10845,Urban area,"Laiyang, Shandong",182,306,134,3,84,CHN,20,0.21674648370658112,0.3968363229300579,0.4386860889658492,-0.008358856331047567,-0.02364119318657269,358092,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007bca085d9c153c97,5624,10875,Urban area,"Haiyang, Shandong",29,62,24,8,53,CHN,15,0.3141345214491479,0.3826913289046859,0.22035904228137285,0.10840114642791804,0.4169225427367844,244600,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000712bfa7068663bf3,1925,10811,Urban area,"Weihai, Shandong",119,405,10,80,255,CHN,20,0.652627628506448,1.1462413711108765,-0.2165582684677708,0.46776395252798797,0.7926372769669074,698863,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003bfdfa06044f32a8,1926,10832,Urban area,"Rongcheng, Shandong",110,177,13,2,59,CHN,15,0.6603754126992157,0.9611204371788322,0.5508045063798248,1.6230458494071698,1.2604564656745583,363420,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b17bf2b1186d1cad,35,486,Urban area,"Taicang, Jiangsu",7210,15752,69,2816,4813,CHN,20,1.0618538332683047,1.6972618744568435,1.0114629156111206,1.3775857217704386,1.511760547634029,435225,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009b292e8c1921a907,5628,1180,Urban area,"Qidong, Jiangsu",33,100,9,44,57,CHN,15,0.8764282775971326,0.9853410583250106,0.4804107909842262,1.0659584789762375,0.930628262768757,479243,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b579a2409f4e7c28,10440,2404,Urban area,"Dafeng, Jiangsu",31,74,10,11,45,CHN,15,0.4386318309928088,0.6849460378100851,0.7395676928402986,0.8398008807800397,0.8121276705119876,347389,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007f151c6d454a0d2b,1949,11127,Urban area,"Yancheng, Jiangsu",282,689,44,16,238,CHN,20,0.27055443681165825,0.560026786681727,0.4509829036244952,0.5145056707548968,0.3599188991635275,1136826,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fe967b314884e8e3,5629,11161,Urban area,"Dongtai, Jiangsu",76,131,31,14,43,CHN,15,0.41851470653836603,0.8067082989300662,0.5039038818651544,1.2227606657714845,0.8088741190013201,489815,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e0ccc8f153697a2c,1927,1178,Urban area,"Rugao, Jiangsu",71,257,67,24,137,CHN,0,0.666296703876694,0.8762490177269732,0.833839111704595,0.7161787811717737,0.6919525075340401,614909,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005ad05752d7751488,1928,11177,Urban area,"Hai'an, Jiangsu",57,230,47,31,67,CHN,0,0.5237417505018807,0.787732372738325,0.8480692187274965,1.0409329640215907,0.6763454140912102,198355,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005fd50963a184bf52,5654,1177,Urban area,"Jiangyan, Jiangsu",57,120,12,13,95,CHN,15,0.6429928466262937,0.88068117336944,0.41111697206332803,1.0587263885039404,0.9040536231452346,376724,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e9b92989f3dc4fd3,1937,11698,Urban area,"Jingjiang, Jiangsu",159,375,5,60,100,CHN,15,0.9657181875033062,1.2987320182793802,0.23467979564307304,1.9453102277909704,0.8091746028174263,1769556,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000beceafbd59028239,36,441,Urban area,"Jiangyin, Jiangsu",3375,9115,93,881,2152,CHN,20,0.9016515434451458,1.3388151036450153,1.2601285099888588,1.1138744590873868,1.0746082794293534,1278108,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000324ae40e904e3c1f,1929,11211,Urban area,"Jinfeng, Jiangsu",31,219,0,12,33,CHN,-1,1.5244816314704208,2.2050243901631985,,2.3342820454507622,2.393611876290315,139368,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008e797eb34e96585f,1930,11205,Urban area,"Nantong, Jiangsu",523,1066,19,172,357,CHN,20,0.3914932539392984,0.7324154426094153,0.8498731326664477,0.7563242433369056,0.4926864049487368,1612385,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000029cff1423b4e40a2,5630,11213,Urban area,"Haimen, Jiangsu",25,113,3,23,65,CHN,0,1.268712443547121,1.511150334695181,0.3486290350797887,1.759376552683127,1.41705501892133,453781,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000092454c8f349febce,5632,2924,Urban area,"Juegang, Jiangsu",43,98,33,28,26,CHN,15,1.1794469602697792,1.5560114313106048,0.992024832108654,1.5200345819606018,1.462269862982431,222912,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000500a23ca98b39eb1,519,11225,Urban area,"Bixi, Jiangsu",323,768,16,205,163,CHN,0,0.7417283122199103,1.1245469265159898,1.1676992091727239,1.0977605410281654,1.297338646226212,122770,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cfbf52f302656171,137,2964,Urban area,"Wujiang, Jiangsu",1344,3585,10,517,997,CHN,20,0.8057186850452306,1.1362624222512643,0.4382830195137583,0.8857397510356257,0.7034814193842388,781771,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000096a7e3f1ee2ca540,5635,11282,Urban area,"Pinghu, Zhejiang",67,116,,48,69,CHN,0,0.8756662417179888,1.1659635056015596,,0.8147954071501311,0.6444975258133065,346892,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ce876f1fd4eb2d2e,1932,11273,Urban area,"Weitang, Zhejiang",123,309,0,54,42,CHN,0,1.4074901021953443,1.7539849605456967,,1.665010205412418,1.6476237446191424,171290,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cc9c9da3b796af5e,5637,11266,Urban area,"Fenhu, Jiangsu",34,40,,16,14,CHN,-1,0.5594937495143187,0.6900866016766438,,-0.09673927105812301,0.9515866352069506,195690,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00002df5918cf1214d4a,5638,1831,Urban area,"Shengze, Jiangsu",75,196,0,73,25,CHN,0,0.707744256329671,1.392282026200839,,1.7933161740332244,1.7559550454615542,243802,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000024c1d0a9f47b068,1934,11278,Urban area,"Jiaxing, Zhejiang",149,320,0,107,142,CHN,20,1.039715428362121,1.3551432275538338,,1.338906984600465,1.0223245571017143,762643,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000051300b629d84801c,1936,1184,Urban area,"Nanxun, Zhejiang",55,137,1,49,9,CHN,0,1.4204089988510453,2.2846816334678697,1.453955106033625,2.097982346610711,2.766215486749333,126872,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003ac209333d5e26d8,5640,1832,Urban area,"Zhili, Zhejiang",35,78,,27,17,CHN,-1,1.7268787461618775,1.5723239951978925,,2.343103842833945,1.7658358978616429,186609,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001115321f0e622ffa,520,11268,Urban area,"Zhicheng, Zhejiang",373,686,1,108,287,CHN,20,0.8604820180653632,1.3884797560066413,-1.7642737144819307,1.5284058895617134,0.9706845700906613,253443,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006f860d83d67528db,1942,11195,Urban area,"Taixing, Jiangsu",174,401,10,59,124,CHN,15,0.8133325367538028,1.0199895384038817,1.224598657418562,1.1358833796167482,1.4929407649105901,242377,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000049ba8a288e74e8b0,1938,11207,Urban area,"Danyang, Jiangsu",116,304,2,34,109,CHN,0,1.5322713868706805,1.7936134508672634,1.6950563477215113,1.9412860061288553,1.9346701075692332,500572,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c98c710c53cc45c1,522,11193,Urban area,"Zhenjiang, Jiangsu",330,521,0,51,241,CHN,20,0.6456324798400693,1.110975763347511,,1.4735415058931676,0.9485093097660545,950516,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f25100f84e28b6ad,1939,1181,Urban area,"Jintan, Jiangsu",84,277,14,35,102,CHN,0,1.0432676000287124,1.4649284732362882,0.6170320270923243,1.6196700889566629,1.3054174153207685,275185,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000012e9ed57e88de7b3,521,11246,Urban area,"Dingshu, Jiangsu",247,506,35,129,111,CHN,15,0.6598197423464981,0.9082909399867826,0.8889373156970696,0.6202125256602262,0.5884998634814355,199246,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b7fa3779ba6cb5d3,1940,11242,Urban area,"Liyang, Jiangsu",83,227,0,24,72,CHN,15,0.8213696826480724,1.0109888106802458,,1.475437783238093,1.0340076582617743,368409,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000bf12bc1f658995a0,5645,11228,Urban area,"Yongyang, Jiangsu",97,197,3,18,79,CHN,0,0.8931641077473736,1.1015977584323913,2.015061304974259,0.9909975578831727,0.8900417604971679,140597,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008fddb55ec633d859,138,485,Urban area,"Nanjing, Jiangsu",1414,4441,29,730,1271,CHN,20,0.3175633590324269,0.8525306754514845,0.6024121469325274,0.8056904330216922,0.618852884015424,5827888,East Asia and the Pacific (EAP),Eastern Asia,"{""type"":""MultiPoint"",""coordinates"":[]}"
