City Code,City ID Number,City Name,Country ABC ID,groups
331101.0,1937,"Lishui, Zhejiang",CHN,"[{class=0, mean=[1.343006651177062], count=[179906]}, {class=1, mean=[1.9301197218792872], count=[305155]}, {class=2, mean=[2.1947335312313285], count=[3929]}, {class=3, mean=[1.692464024488714], count=[9288]}, {class=4, mean=[2.0357299111031364], count=[323175]}, {class=5, mean=[1.795139149124396], count=[119778]}]"
1.1079486219E10,1938,"Litang, Guangxi",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
1.1197573143E10,1940,"Liuhe, Jilin",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
1.0612593224E10,1944,"Liwu, Hebei",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
320481.0,1945,"Liyang, Jiangsu",CHN,"[{class=0, mean=[0.9089433554660482], count=[296995]}, {class=1, mean=[1.2227444119879969], count=[710140]}, {class=2, mean=[1.7451849506071235], count=[68772]}, {class=3, mean=[1.0139194758194214], count=[8157]}, {class=4, mean=[1.6962113253790088], count=[95631]}, {class=5, mean=[1.4288634129107927], count=[285395]}]"
2.0E11,1946,"Liyang, Hunan",CHN,"[{class=0, mean=[1.0088589970110111], count=[132199]}, {class=1, mean=[1.2883850310115124], count=[182583]}, {class=2, mean=[1.8253892455914715], count=[26966]}, {class=3, mean=[0.7533406500457447], count=[18472]}, {class=4, mean=[1.4712187953579263], count=[240447]}, {class=5, mean=[1.353337301941194], count=[65207]}]"
1.4473376759E10,1947,"Liyang, Anhui",CHN,"[{class=0, mean=[0.8491689910009351], count=[106408]}, {class=1, mean=[0.8295710534003846], count=[119770]}, {class=2, mean=[1.2375372497460182], count=[36712]}, {class=3, mean=[1.0262174809365185], count=[8636]}, {class=4, mean=[1.3215993768344023], count=[57128]}, {class=5, mean=[1.361433996246856], count=[42279]}]"
1.42E11,1948,"Longcheng, Anhui",CHN,"[{class=0, mean=[0.5221080763233625], count=[116645]}, {class=1, mean=[0.7100643885691978], count=[208620]}, {class=2, mean=[1.0770432120329518], count=[1296]}, {class=3, mean=[0.9015746694615023], count=[225779]}, {class=4, mean=[0.9713731438046448], count=[26719]}, {class=5, mean=[0.4052806465618166], count=[112091]}]"
350681.0,1950,"Longhai, Fujian",CHN,"[{class=0, mean=[-0.3718987821867866], count=[914222]}, {class=1, mean=[-0.3241137495364533], count=[470152]}, {class=2, mean=[-0.14587478838179646], count=[20630]}, {class=3, mean=[-0.07751793930221731], count=[101154]}, {class=4, mean=[-0.10976481933994149], count=[547659]}, {class=5, mean=[-0.5905954648132725], count=[25461]}]"
1.4074499244E10,1951,"Longjiang, Guangdong",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
1.39E11,1952,"Longjiang, Heilongjiang",CHN,"[{class=0, mean=[0.1812794751582966], count=[61007]}, {class=1, mean=[0.17241933400875636], count=[336749]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[-0.011012984655240315], count=[135861]}, {class=4, mean=[0.40855770951796744], count=[662]}, {class=5, mean=[0.37724556738598203], count=[34515]}]"
222405.0,1953,"Longjing, Jilin",CHN,"[{class=0, mean=[0.766638661439043], count=[64815]}, {class=1, mean=[1.1101961696513567], count=[146421]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[1.0853271074025], count=[28531]}, {class=4, mean=[1.0514428307682393], count=[26548]}, {class=5, mean=[1.0789923662878214], count=[18049]}]"
370681.0,1954,"Longkou, Shandong",CHN,"[{class=0, mean=[0.9650278899037553], count=[713148]}, {class=1, mean=[1.3374431033200027], count=[1094801]}, {class=2, mean=[2.309274014498611], count=[2236]}, {class=3, mean=[1.1188639049156661], count=[640483]}, {class=4, mean=[2.0625793429614077], count=[87628]}, {class=5, mean=[1.0871380436642355], count=[486522]}]"
622621.0,1955,"Longnan, Gansu",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
1.174864171E10,1956,"Longnan, Jiangxi",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
331181.0,1957,"Longquan, Zhejiang",CHN,"[{class=0, mean=[1.0010449937011137], count=[65748]}, {class=1, mean=[1.1549374879659797], count=[69648]}, {class=2, mean=[2.056251853684415], count=[13672]}, {class=3, mean=[-0.5120044225348375], count=[511]}, {class=4, mean=[1.4902599801112204], count=[102060]}, {class=5, mean=[1.218562648913615], count=[11161]}]"
1.2160995481E10,1958,"Longshui, Chongqing",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
1.4939273445E10,1959,"Longxingchang, Inner Mongolia",CHN,"[{class=0, mean=[0.6758798525009964], count=[79021]}, {class=1, mean=[0.6773650533256946], count=[162028]}, {class=2, mean=[0.7641786151528436], count=[243]}, {class=3, mean=[0.7976966311416637], count=[78732]}, {class=4, mean=[0.9228993072872126], count=[28746]}, {class=5, mean=[0.6310381473293711], count=[108427]}]"
1.1993184494E10,1960,"Longxun, Fujian",CHN,"[{class=0, mean=[1.016252685475131], count=[85456]}, {class=1, mean=[1.3136385006294502], count=[138669]}, {class=2, mean=[1.6807423207280232], count=[1887]}, {class=3, mean=[1.215073597838526], count=[386]}, {class=4, mean=[1.6010725087257054], count=[171293]}, {class=5, mean=[1.0202316501752553], count=[23509]}]"
1.1941358786E10,1962,"Longyang, Hunan",CHN,"[{class=0, mean=[0.9676618522850626], count=[84977]}, {class=1, mean=[0.9270360895406319], count=[117076]}, {class=2, mean=[1.195138238601227], count=[36609]}, {class=3, mean=[0.4869955002492153], count=[1959]}, {class=4, mean=[1.0011073522899983], count=[156692]}, {class=5, mean=[0.7596003938901703], count=[16430]}]"
431301.0,1963,"Loudi, Hunan",CHN,"[{class=0, mean=[1.8355952851666337], count=[426991]}, {class=1, mean=[2.1316743634295987], count=[939450]}, {class=2, mean=[1.9478432614122148], count=[6378]}, {class=3, mean=[1.5827102511297024], count=[16801]}, {class=4, mean=[2.2242262198653804], count=[521501]}, {class=5, mean=[1.9327114355850175], count=[100670]}]"
1.3740597092E10,1964,"Loushanguan, Guizhou",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
1.65E11,1965,"Lucheng, Anhui",CHN,"[{class=0, mean=[0.9052398978388446], count=[72953]}, {class=1, mean=[1.087124274598837], count=[96644]}, {class=2, mean=[1.4345136915147176], count=[23580]}, {class=3, mean=[0.7660439663262679], count=[5182]}, {class=4, mean=[1.325611720148893], count=[58607]}, {class=5, mean=[0.8900950301974949], count=[99434]}]"
1.5E11,1966,"Lucheng, Anhui",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
140481.0,1967,"Lucheng, Shanxi",CHN,"[{class=0, mean=[0.470912244276963], count=[291803]}, {class=1, mean=[0.7043555459497639], count=[369195]}, {class=2, mean=[0.9207728778939003], count=[17494]}, {class=3, mean=[0.4783974694206808], count=[234425]}, {class=4, mean=[0.37206667109228125], count=[57466]}, {class=5, mean=[0.02154884903113411], count=[28928]}]"
1.0414052574E10,1969,"Lufu, Yunnan",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
1.1438490319E10,1970,"Luocheng, Fujian",CHN,"[{class=0, mean=[0.5594269302780376], count=[471625]}, {class=1, mean=[1.128746083151138], count=[293024]}, {class=2, mean=[1.3658225008717628], count=[5801]}, {class=3, mean=[0.6201077821455615], count=[288812]}, {class=4, mean=[1.2466414989758632], count=[265189]}, {class=5, mean=[1.0195535946459184], count=[33113]}]"
445381.0,1971,"Luoding, Guangdong",CHN,"[{class=0, mean=[1.1586230749165445], count=[181031]}, {class=1, mean=[1.4787989448177419], count=[151402]}, {class=2, mean=[1.7399624337145312], count=[57940]}, {class=3, mean=[1.0835170831278709], count=[4055]}, {class=4, mean=[1.513112436498696], count=[306783]}, {class=5, mean=[0.9874241343509855], count=[18789]}]"
1.364315065E10,1973,"Luoxiong, Yunnan",CHN,"[{class=0, mean=[-0.46111428698780976], count=[88073]}, {class=1, mean=[0.028810400853155362], count=[140594]}, {class=2, mean=[0.2843621224120378], count=[1732]}, {class=3, mean=[-0.1090521776821378], count=[25396]}, {class=4, mean=[-0.05776480050469728], count=[145740]}, {class=5, mean=[0.28948536259731733], count=[8865]}]"
2.09E11,1975,"Luoyang, Guangdong",CHN,"[{class=0, mean=[0.16156453425657097], count=[120585]}, {class=1, mean=[0.7849117769939328], count=[158431]}, {class=2, mean=[1.0364307800796555], count=[1489]}, {class=3, mean=[0.36225860713908253], count=[2047]}, {class=4, mean=[1.1923804177034023], count=[153833]}, {class=5, mean=[0.2136030598033627], count=[44033]}]"
130185.0,1976,"Luquan, Hebei",CHN,"[{class=0, mean=[-0.43986342654730576], count=[937027]}, {class=1, mean=[-0.1443131640135929], count=[1336887]}, {class=2, mean=[-0.5758280982560016], count=[231]}, {class=3, mean=[-0.29423357348099133], count=[536975]}, {class=4, mean=[-0.5038313959727407], count=[79392]}, {class=5, mean=[-0.1038255839876833], count=[439816]}]"
533103.0,1977,"Luxi, Yunnan",CHN,"[{class=0, mean=[0.25809051187019544], count=[109085]}, {class=1, mean=[0.8274893548186986], count=[197647]}, {class=2, mean=[0.8427250180154628], count=[8833]}, {class=3, mean=[0.07270310997781881], count=[7095]}, {class=4, mean=[0.795956488815031], count=[442478]}, {class=5, mean=[-0.12653603649596687], count=[30462]}]"
1.2078959002E10,1978,"Luzhai, Guangxi",CHN,"[{class=0, mean=[1.210702511120928], count=[89651]}, {class=1, mean=[1.917918197772427], count=[145820]}, {class=2, mean=[1.7102963953786556], count=[25291]}, {class=3, mean=[0.6407458728675711], count=[3376]}, {class=4, mean=[1.4888322560445533], count=[59073]}, {class=5, mean=[1.5464160127432574], count=[11198]}]"
142302.0,1980,"Lvliang, Shanxi",CHN,"[{class=0, mean=[0.029553528937178167], count=[432776]}, {class=1, mean=[0.052197159231339295], count=[804067]}, {class=2, mean=[0.4927043513706166], count=[67288]}, {class=3, mean=[0.24070126861383623], count=[124770]}, {class=4, mean=[-0.03244819857566241], count=[192577]}, {class=5, mean=[-0.09750411581940528], count=[22996]}]"
370786.0,1981,"Lvyi, Shandong",CHN,"[{class=0, mean=[0.16391426391602262], count=[135048]}, {class=1, mean=[0.449587267870833], count=[336911]}, {class=2, mean=[-0.5050582370343465], count=[335]}, {class=3, mean=[0.3078218626687493], count=[223619]}, {class=4, mean=[0.4574341672260927], count=[16431]}, {class=5, mean=[0.3753877231444783], count=[356838]}]"
421181.0,1984,"Macheng, Hubei",CHN,"[{class=0, mean=[0.8978274525638582], count=[115510]}, {class=1, mean=[1.3549269346866575], count=[182227]}, {class=2, mean=[1.4442830784493093], count=[38485]}, {class=3, mean=[1.1778061537745508], count=[97501]}, {class=4, mean=[1.5164213566123081], count=[132065]}, {class=5, mean=[1.396902998460831], count=[20532]}]"
150781.0,1985,"Manchuria, Inner Mongolia",CHN,"[{class=0, mean=[-0.4395002787390989], count=[118099]}, {class=1, mean=[0.11100091347250551], count=[387642]}, {class=2, mean=[0.6077194285920946], count=[44]}, {class=3, mean=[-1.1420707764313947], count=[14106]}, {class=4, mean=[0.4942728724113044], count=[1853]}, {class=5, mean=[0.49241477152675134], count=[7456]}]"
1.0162077966E10,1987,"Maoping, Hubei",CHN,"[{class=0, mean=[0.15179975789136516], count=[509695]}, {class=1, mean=[0.5821214253914536], count=[286171]}, {class=2, mean=[0.20787305436497175], count=[8603]}, {class=3, mean=[0.20389892779129262], count=[4006]}, {class=4, mean=[0.5544729946345578], count=[98234]}, {class=5, mean=[-0.008815861390070205], count=[23778]}]"
1.1057447051E10,1988,"Matou, Guangxi",CHN,"[{class=0, mean=[0.3902539346279288], count=[147801]}, {class=1, mean=[1.0150699480589787], count=[200869]}, {class=2, mean=[-0.030626833433166765], count=[8049]}, {class=3, mean=[-0.12142374084600553], count=[16952]}, {class=4, mean=[0.3066285148051388], count=[43464]}, {class=5, mean=[1.1722187279332368], count=[17946]}]"
1.029289695E10,1989,"Meicheng, Anhui",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
220581.0,1990,"Meihekou, Jilin",CHN,"[{class=0, mean=[0.22210659169834768], count=[254585]}, {class=1, mean=[0.6388668665735339], count=[455916]}, {class=2, mean=[1.1343540292939096], count=[544]}, {class=3, mean=[-0.012319605098206492], count=[40936]}, {class=4, mean=[0.7009048594923328], count=[2473]}, {class=5, mean=[0.6225331818567088], count=[221146]}]"
1.7096081633E10,1991,"Meijiang, Jiangxi",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
511401.0,1992,"Meishan, Sichuan",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
1.1179055586E10,1993,"Meishan, Anhui",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
441401.0,1994,"Meizhou, Guangdong",CHN,"[{class=0, mean=[1.8117950878000635], count=[607636]}, {class=1, mean=[2.0587788769124726], count=[776717]}, {class=2, mean=[3.2386955706568736], count=[34424]}, {class=3, mean=[1.681361900720467], count=[42444]}, {class=4, mean=[2.3058183785336666], count=[739149]}, {class=5, mean=[1.3849624203342592], count=[71047]}]"
1.125788022E9,1995,"Mengmao, Yunnan",CHN,"[{class=0, mean=[0.292196040407013], count=[141158]}, {class=1, mean=[0.5708850908453248], count=[378338]}, {class=2, mean=[0.9440896355735797], count=[9914]}, {class=3, mean=[0.41976813640431876], count=[76059]}, {class=4, mean=[0.7955071834291881], count=[221225]}, {class=5, mean=[0.5811901837840112], count=[22906]}]"
1.61E11,1996,"Mengyin, Shandong",CHN,"[{class=0, mean=[0.3812171470664958], count=[179168]}, {class=1, mean=[0.4227653728932857], count=[425783]}, {class=2, mean=[-0.30261818050636596], count=[1967]}, {class=3, mean=[0.2912251792110032], count=[283776]}, {class=4, mean=[0.419176981481608], count=[6584]}, {class=5, mean=[0.3489643973731647], count=[92712]}]"
410883.0,1997,"Mengzhou, Henan",CHN,"[{class=0, mean=[0.24393326136459167], count=[104014]}, {class=1, mean=[0.8102334722834462], count=[196313]}, {class=2, mean=[0.32020619371559783], count=[386]}, {class=3, mean=[0.29673901004035974], count=[169841]}, {class=4, mean=[0.8920244488324892], count=[83384]}, {class=5, mean=[0.9538993447660773], count=[83262]}]"
206447.0,1998,"Mi'le, Yunnan",CHN,"[{class=0, mean=[-0.14597219791563396], count=[86448]}, {class=1, mean=[0.2836275576553945], count=[180366]}, {class=2, mean=[0.4858302741027613], count=[1108]}, {class=3, mean=[0.11971976334348498], count=[2082]}, {class=4, mean=[0.15454808209583587], count=[215161]}, {class=5, mean=[-0.2529390920705247], count=[26035]}]"
510683.0,2000,"Mianzhu, Sichuan",CHN,"[{class=0, mean=[0.17741735400167633], count=[137543]}, {class=1, mean=[0.20657273803375892], count=[276169]}, {class=2, mean=[0.7049851091522069], count=[83571]}, {class=3, mean=[-0.1975711821422665], count=[8092]}, {class=4, mean=[0.537501707771483], count=[57754]}, {class=5, mean=[-0.21997106656919016], count=[34459]}]"
430681.0,2001,"Miluo, Hunan",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
341182.0,2002,"Mingguang, Anhui",CHN,"[{class=0, mean=[1.1701298469616699], count=[123405]}, {class=1, mean=[1.2600294603222841], count=[280027]}, {class=2, mean=[1.9874805665741462], count=[10646]}, {class=3, mean=[1.8990070553434109], count=[96177]}, {class=4, mean=[1.6599351554309996], count=[59605]}, {class=5, mean=[1.094950290074952], count=[74540]}]"
1.7040275767E10,2003,"Minhe, Jiangxi",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
230382.0,2004,"Mishan, Heilongjiang",CHN,"[{class=0, mean=[1.474977968841574], count=[117442]}, {class=1, mean=[1.9348562306531667], count=[256282]}, {class=3, mean=[1.6551533834534595], count=[58754]}, {class=4, mean=[1.8710668264080081], count=[27834]}, {class=5, mean=[2.0439442059638435], count=[22481]}]"
1.6233578426E10,2005,"Miyang, Yunnan",CHN,"[{class=0, mean=[-0.14597219791563396], count=[86448]}, {class=1, mean=[0.2836275576553945], count=[180366]}, {class=2, mean=[0.4858302741027613], count=[1108]}, {class=3, mean=[0.11971976334348498], count=[2082]}, {class=4, mean=[0.15454808209583587], count=[215161]}, {class=5, mean=[-0.2529390920705247], count=[26035]}]"
231085.0,2007,"Muling, Heilongjiang",CHN,"[{class=0, mean=[0.6757075562106117], count=[90793]}, {class=1, mean=[1.3610014447851269], count=[216213]}, {class=3, mean=[1.1006919625762581], count=[46689]}, {class=4, mean=[1.0014962383321881], count=[2732]}, {class=5, mean=[1.489539659329294], count=[28773]}]"
230281.0,2008,"Nahe, Heilongjiang",CHN,"[{class=0, mean=[1.151258800242175], count=[72503]}, {class=1, mean=[2.0506108926445656], count=[359444]}, {class=2, mean=[2.7894747483511217], count=[11]}, {class=3, mean=[3.336533665391118], count=[39924]}, {class=4, mean=[3.2631069930740595], count=[4600]}, {class=5, mean=[1.697243062162309], count=[67118]}]"
1.2719094248E10,2010,"Nanbai, Guizhou",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
1.1859733205E10,2011,"Nanbin, Chongqing",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
130581.0,2014,"Nangong, Hebei",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
360782.0,2016,"Nankang, Jiangxi",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
1.93E11,2017,"Nanlong, Sichuan",CHN,"[{class=0, mean=[0.8428515696719323], count=[224833]}, {class=1, mean=[1.832245231705881], count=[271237]}, {class=2, mean=[2.153084472581341], count=[49865]}, {class=3, mean=[1.1198459824066977], count=[4245]}, {class=4, mean=[1.999661105831664], count=[175357]}, {class=5, mean=[1.6175305380453773], count=[13520]}]"
350701.0,2019,"Nanping, Fujian",CHN,"[{class=0, mean=[0.31915344449699407], count=[153335]}, {class=1, mean=[0.6023968976228647], count=[176733]}, {class=2, mean=[0.48634743334777475], count=[33930]}, {class=3, mean=[0.3583115936915482], count=[457]}, {class=4, mean=[0.4030571415870899], count=[90995]}, {class=5, mean=[0.05196384479233313], count=[31389]}]"
440282.0,2021,"Nanxiong, Guangdong",CHN,"[{class=0, mean=[0.46829295170087687], count=[110829]}, {class=1, mean=[0.4930584131437433], count=[98763]}, {class=2, mean=[0.676328480049988], count=[9798]}, {class=3, mean=[0.31588960749832945], count=[3157]}, {class=4, mean=[0.5314490730364537], count=[113713]}, {class=5, mean=[0.28287471649720713], count=[14651]}]"
1.27E11,2022,"Nanxun, Zhejiang",CHN,"[{class=0, mean=[1.6400815491274685], count=[199090]}, {class=1, mean=[2.273436528570145], count=[461992]}, {class=2, mean=[2.215538482167533], count=[11772]}, {class=3, mean=[1.4282804992551605], count=[2191]}, {class=4, mean=[1.8649301510077572], count=[173100]}, {class=5, mean=[2.1468740316868007], count=[36709]}]"
1.5406894062E10,2024,"Nanzhou, Hunan",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
1.4199198128E10,2026,"Nenjiang, Heilongjiang",CHN,"[{class=0, mean=[0.26847834494334305], count=[44108]}, {class=1, mean=[1.531794167581852], count=[484662]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[1.0952281952331397], count=[17498]}, {class=4, mean=[3.671890857017832], count=[321]}, {class=5, mean=[1.2607868311954986], count=[18611]}]"
1.0327573444E10,2027,"Nieyang, Henan",CHN,"[{class=0, mean=[-0.15320150391555074], count=[94154]}, {class=1, mean=[-0.07373900097784468], count=[265245]}, {class=2, mean=[-0.16843814963747641], count=[7379]}, {class=3, mean=[-0.045015716697672126], count=[178043]}, {class=4, mean=[-0.10075889918752039], count=[79728]}, {class=5, mean=[0.006082412835210774], count=[66651]}]"
231084.0,2028,"Ning'an, Heilongjiang",CHN,"[{class=0, mean=[0.8879789429029846], count=[147943]}, {class=1, mean=[1.660903674397195], count=[251253]}, {class=2, mean=[1.0346454497808928], count=[122]}, {class=3, mean=[0.7582194693883831], count=[32746]}, {class=4, mean=[1.9394097458674446], count=[29139]}, {class=5, mean=[1.8959503902107222], count=[24226]}]"
350901.0,2030,"Ningde, Fujian",CHN,"[{class=0, mean=[0.3360585610096037], count=[162523]}, {class=1, mean=[0.792822021748279], count=[241449]}, {class=2, mean=[0.6258568015451018], count=[58892]}, {class=3, mean=[0.02947638164472918], count=[10842]}, {class=4, mean=[1.0188146824885431], count=[291174]}, {class=5, mean=[0.7939274675287862], count=[52320]}]"
341881.0,2031,"Ningguo, Anhui",CHN,"[{class=0, mean=[0.7290913412736775], count=[152737]}, {class=1, mean=[1.0361268518259736], count=[204121]}, {class=2, mean=[0.9350544444110295], count=[25836]}, {class=3, mean=[0.7487995134037323], count=[5167]}, {class=4, mean=[1.260656551125298], count=[159289]}, {class=5, mean=[1.073252566721068], count=[72044]}]"
1.0140843834E10,2032,"Nirji, Inner Mongolia",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
1.5E11,2033,"Niushan, Jiangsu",CHN,"[{class=0, mean=[0.06618833756852013], count=[89507]}, {class=1, mean=[0.10169391709305721], count=[469647]}, {class=2, mean=[0.4099494499863066], count=[3737]}, {class=3, mean=[0.30231691017912005], count=[132496]}, {class=4, mean=[0.2202584664259094], count=[100471]}, {class=5, mean=[-0.22586259297332145], count=[208240]}]"
2.25E11,2034,"Nong'an, Jilin",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
220284.0,2036,"Panshi, Jilin",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
1.95E11,2038,"Peicheng, Jiangsu",CHN,"[{class=0, mean=[1.445811121142265], count=[261404]}, {class=1, mean=[1.965938332525383], count=[577469]}, {class=2, mean=[1.7743796990962248], count=[2073]}, {class=3, mean=[1.3308835350473271], count=[373388]}, {class=4, mean=[1.9334402723434523], count=[63896]}, {class=5, mean=[1.816383887997067], count=[333087]}]"
370684.0,2039,"Penglai, Shandong",CHN,"[{class=0, mean=[0.6388336878361742], count=[262412]}, {class=1, mean=[0.7675100671311803], count=[502938]}, {class=2, mean=[0.7456743416463054], count=[985]}, {class=3, mean=[0.9899688792217224], count=[145065]}, {class=4, mean=[1.0095565022101807], count=[78004]}, {class=5, mean=[0.8987475372844784], count=[263396]}]"
1.41E11,2040,"Penglai, Sichuan",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
510182.0,2041,"Pengzhou, Sichuan",CHN,"[{class=0, mean=[null], count=[0]}, {class=1, mean=[null], count=[0]}, {class=2, mean=[null], count=[0]}, {class=3, mean=[null], count=[0]}, {class=4, mean=[null], count=[0]}, {class=5, mean=[null], count=[0]}]"
370283.0,2043,"Pingdu, Shandong",CHN,"[{class=0, mean=[0.3792268728827117], count=[194610]}, {class=1, mean=[0.7490065132777549], count=[488886]}, {class=2, mean=[1.1187136187444708], count=[59]}, {class=3, mean=[0.7819964499315406], count=[152463]}, {class=4, mean=[0.9757271310787119], count=[17089]}, {class=5, mean=[0.47846309945819754], count=[403175]}]"
330482.0,2044,"Pinghu, Zhejiang",CHN,"[{class=0, mean=[0.4591235454831772], count=[223969]}, {class=1, mean=[0.9773954489588857], count=[423144]}, {class=2, mean=[0.7569657700260082], count=[9026]}, {class=3, mean=[1.3512177659769309], count=[269]}, {class=4, mean=[0.5952532039023672], count=[191919]}, {class=5, mean=[0.3141083157726756], count=[228045]}]"
622701.0,2045,"Pingliang, Gansu",CHN,"[{class=0, mean=[0.36214815058980765], count=[186112]}, {class=1, mean=[0.4523603020925858], count=[352731]}, {class=2, mean=[0.44080829060679827], count=[2090]}, {class=3, mean=[0.3142126545059106], count=[59181]}, {class=4, mean=[0.46977824246745203], count=[339505]}, {class=5, mean=[0.4229794670237991], count=[79141]}]"
